Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Retail Sales People,Product ID,Location ID,Returned,Sales,Quantity,Discount,Profit
9315,CA-2015-111948,11/11/2015,11/11/2015,Same Day,AG-10495,Kelly Williams,OFF-AP-10002311,MI-Detroit-48234,Yes,123.86,2,0.1,46.79
9316,CA-2016-161907,5/4/2016,9/4/2016,Standard Class,JH-16180,Chuck Magee,TEC-PH-10000141,PA-Philadelphia-19140,Not,118.78,3,0.4,-27.72
9317,CA-2016-161907,5/4/2016,9/4/2016,Standard Class,JH-16180,Chuck Magee,OFF-SU-10000646,PA-Philadelphia-19140,Not,769.18,4,0.2,-163.45
9318,CA-2017-124940,2/21/2017,2/26/2017,Standard Class,DK-13090,Kelly Williams,TEC-AC-10002076,TX-Carrollton-75007,Not,47.9,1,0.2,-2.99
9319,US-2017-108343,7/20/2017,7/25/2017,Standard Class,AR-10825,Chuck Magee,OFF-PA-10000743,NY-New York City-10009,Not,13.36,2,0.0,6.41
9320,US-2017-108343,7/20/2017,7/25/2017,Standard Class,AR-10825,Chuck Magee,FUR-CH-10002780,NY-New York City-10009,Not,163.76,2,0.1,25.47
9321,US-2017-108343,7/20/2017,7/25/2017,Standard Class,AR-10825,Chuck Magee,FUR-FU-10000747,NY-New York City-10009,Not,183.92,4,0.0,31.27
9322,US-2016-111563,4/11/2016,8/11/2016,Standard Class,SM-20005,Kelly Williams,FUR-FU-10002445,TX-Houston-77041,Not,11.38,3,0.6,-5.69
9323,US-2016-111563,4/11/2016,8/11/2016,Standard Class,SM-20005,Kelly Williams,FUR-FU-10000723,TX-Houston-77041,Not,66.11,4,0.6,-84.29
9324,CA-2017-121853,9/23/2017,9/29/2017,Standard Class,DB-13660,Anna Andreadi,OFF-PA-10003641,CA-Los Angeles-90036,Yes,211.04,8,0.0,97.08
9325,CA-2017-121853,9/23/2017,9/29/2017,Standard Class,DB-13660,Anna Andreadi,FUR-CH-10003973,CA-Los Angeles-90036,Yes,594.82,2,0.2,59.48
9326,CA-2017-121853,9/23/2017,9/29/2017,Standard Class,DB-13660,Anna Andreadi,OFF-BI-10000977,CA-Los Angeles-90036,Yes,72.96,3,0.2,23.71
9327,US-2017-130687,7/9/2017,10/9/2017,First Class,PF-19225,Anna Andreadi,FUR-FU-10004053,WA-Edmonds-98026,Not,80.96,4,0.0,34.81
9328,US-2017-130687,7/9/2017,10/9/2017,First Class,PF-19225,Anna Andreadi,TEC-PH-10002033,WA-Edmonds-98026,Not,455.71,2,0.2,34.18
9329,US-2017-130687,7/9/2017,10/9/2017,First Class,PF-19225,Anna Andreadi,OFF-AR-10004260,WA-Edmonds-98026,Not,25.98,1,0.0,7.27
9330,CA-2015-164497,11/28/2015,11/30/2015,First Class,AJ-10945,Anna Andreadi,OFF-AP-10004655,CA-San Francisco-94110,Not,45.28,4,0.0,15.4
9331,US-2015-153283,12/11/2015,12/11/2015,Standard Class,EB-14110,Chuck Magee,OFF-EN-10001539,NY-New York City-10035,Not,15.56,2,0.0,7.31
9332,CA-2016-108056,9/29/2016,9/29/2016,Standard Class,ES-14080,Anna Andreadi,TEC-PH-10001817,OR-Springfield-97477,Not,859.2,3,0.2,75.18
9333,CA-2017-127726,11/9/2017,11/9/2017,Second Class,SS-20410,Cassandra Brandow,OFF-AP-10002578,KY-Georgetown-40324,Not,195.68,4,0.0,50.88
9334,CA-2017-127726,11/9/2017,11/9/2017,Second Class,SS-20410,Cassandra Brandow,OFF-FA-10000992,KY-Georgetown-40324,Not,14.2,4,0.0,6.67
9335,CA-2017-110198,1/5/2017,2/5/2017,First Class,AG-10900,Cassandra Brandow,FUR-BO-10001798,FL-Coral Springs-33065,Not,314.35,3,0.2,-15.72
9336,CA-2017-110198,1/5/2017,2/5/2017,First Class,AG-10900,Cassandra Brandow,OFF-LA-10004409,FL-Coral Springs-33065,Not,4.61,2,0.2,1.5
9337,CA-2017-130715,9/16/2017,9/20/2017,Standard Class,CY-12745,Anna Andreadi,OFF-FA-10000621,CA-San Francisco-94110,Not,17.9,5,0.0,8.77
9338,CA-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,Anna Andreadi,OFF-BI-10003196,CA-San Francisco-94110,Not,2.99,1,0.2,1.12
9339,CA-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,Anna Andreadi,OFF-BI-10003727,CA-San Francisco-94110,Not,20.06,6,0.2,7.02
9340,CA-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,Anna Andreadi,OFF-PA-10003228,CA-San Francisco-94110,Not,146.73,3,0.0,68.96
9341,CA-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,Anna Andreadi,OFF-LA-10002787,CA-San Francisco-94110,Not,18.75,5,0.0,9.0
9342,CA-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,Anna Andreadi,TEC-PH-10001305,CA-San Francisco-94110,Not,117.58,3,0.2,11.76
9343,CA-2016-119123,3/13/2016,3/18/2016,Standard Class,DB-13360,Anna Andreadi,OFF-BI-10001036,CA-Riverside-92503,Not,51.18,7,0.2,19.19
9344,CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Chuck Magee,FUR-TA-10001086,OH-Troy-45373,Yes,455.97,5,0.4,-106.39
9345,CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Chuck Magee,OFF-BI-10001525,OH-Troy-45373,Yes,5.72,5,0.7,-4.76
9346,CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Chuck Magee,TEC-PH-10000526,OH-Troy-45373,Yes,57.59,1,0.4,-11.52
9347,CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Chuck Magee,FUR-FU-10004973,OH-Troy-45373,Yes,30.14,2,0.2,8.29
9348,CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Chuck Magee,FUR-CH-10003981,OH-Troy-45373,Yes,899.43,5,0.3,-12.85
9349,CA-2016-114860,12/22/2016,12/28/2016,Standard Class,DN-13690,Anna Andreadi,FUR-FU-10000277,CA-Moreno Valley-92553,Not,842.72,8,0.0,202.25
9350,CA-2016-114860,12/22/2016,12/28/2016,Standard Class,DN-13690,Anna Andreadi,FUR-FU-10001934,CA-Moreno Valley-92553,Not,41.96,2,0.0,10.91
9351,CA-2016-159009,9/23/2016,9/27/2016,Standard Class,DP-13105,Anna Andreadi,OFF-BI-10004970,WA-Seattle-98115,Not,13.22,4,0.2,4.46
9352,CA-2016-159009,9/23/2016,9/27/2016,Standard Class,DP-13105,Anna Andreadi,FUR-CH-10003396,WA-Seattle-98115,Not,184.75,3,0.2,-20.78
9353,CA-2017-148411,9/24/2017,9/26/2017,First Class,RO-19780,Kelly Williams,FUR-CH-10003973,IL-Chicago-60623,Not,520.46,2,0.3,-14.87
9354,CA-2017-148411,9/24/2017,9/26/2017,First Class,RO-19780,Kelly Williams,OFF-PA-10002109,IL-Chicago-60623,Not,11.42,3,0.2,3.71
9355,CA-2015-110324,1/12/2015,5/12/2015,Standard Class,MA-17560,Kelly Williams,OFF-PA-10001826,MI-Jackson-49201,Not,19.44,3,0.0,9.33
9356,CA-2015-110324,1/12/2015,5/12/2015,Standard Class,MA-17560,Kelly Williams,OFF-AR-10000823,MI-Jackson-49201,Not,3.64,2,0.0,1.02
9357,CA-2015-110324,1/12/2015,5/12/2015,Standard Class,MA-17560,Kelly Williams,OFF-PA-10001776,MI-Jackson-49201,Not,18.54,2,0.0,8.71
9358,CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895,Chuck Magee,OFF-BI-10003676,NY-New York City-10024,Not,43.12,5,0.2,15.09
9359,CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895,Chuck Magee,FUR-TA-10001095,NY-New York City-10024,Not,313.72,3,0.4,-99.35
9360,CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895,Chuck Magee,FUR-FU-10000747,NY-New York City-10024,Not,45.98,1,0.0,7.82
9361,CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895,Chuck Magee,OFF-ST-10004337,NY-New York City-10024,Not,428.68,7,0.0,0.0
9362,CA-2017-111591,3/21/2017,3/25/2017,Standard Class,PS-18970,Anna Andreadi,OFF-BI-10004410,WA-Seattle-98105,Not,30.58,6,0.2,10.32
9363,CA-2017-111591,3/21/2017,3/25/2017,Standard Class,PS-18970,Anna Andreadi,OFF-FA-10004838,WA-Seattle-98105,Not,13.02,7,0.0,0.39
9364,CA-2017-111591,3/21/2017,3/25/2017,Standard Class,PS-18970,Anna Andreadi,FUR-FU-10002364,WA-Seattle-98105,Not,22.14,3,0.0,6.42
9365,CA-2017-111591,3/21/2017,3/25/2017,Standard Class,PS-18970,Anna Andreadi,OFF-ST-10001809,WA-Seattle-98105,Not,359.32,4,0.0,7.19
9366,US-2014-166828,8/22/2014,8/25/2014,First Class,JF-15415,Kelly Williams,OFF-PA-10001846,MO-Saint Charles-63301,Not,11.56,2,0.0,5.66
9367,CA-2014-108147,8/6/2014,8/6/2014,Standard Class,RD-19480,Chuck Magee,OFF-BI-10003876,NY-Long Beach-11561,Not,68.48,2,0.2,25.68
9368,CA-2014-108147,8/6/2014,8/6/2014,Standard Class,RD-19480,Chuck Magee,OFF-ST-10003470,NY-Long Beach-11561,Not,1676.88,6,0.0,83.84
9369,CA-2016-154998,7/4/2016,9/4/2016,First Class,ES-14080,Chuck Magee,OFF-PA-10004243,NJ-Lakewood-8701,Not,37.94,2,0.0,18.21
9370,CA-2017-113460,7/11/2017,9/11/2017,Second Class,KN-16390,Chuck Magee,FUR-CH-10000422,MD-Clinton-20735,Not,272.97,3,0.0,43.68
9371,CA-2015-111339,5/29/2015,5/31/2015,First Class,VP-21760,Chuck Magee,FUR-FU-10002506,OH-Columbus-43229,Not,41.57,4,0.2,-4.16
9372,CA-2015-111339,5/29/2015,5/31/2015,First Class,VP-21760,Chuck Magee,FUR-CH-10000863,OH-Columbus-43229,Not,317.06,3,0.3,-86.06
9373,CA-2015-111339,5/29/2015,5/31/2015,First Class,VP-21760,Chuck Magee,OFF-FA-10002988,OH-Columbus-43229,Not,8.04,5,0.2,2.91
9374,CA-2017-102820,7/5/2017,11/5/2017,Standard Class,CS-11950,Anna Andreadi,TEC-PH-10003437,CA-Pasadena-91104,Not,419.94,7,0.2,52.49
9375,CA-2016-149671,5/6/2016,9/6/2016,Standard Class,KB-16600,Anna Andreadi,OFF-SU-10002537,WA-Seattle-98105,Not,61.38,6,0.0,15.96
9376,CA-2015-126347,12/14/2015,12/19/2015,Second Class,AJ-10945,Anna Andreadi,TEC-AC-10003063,CA-Los Angeles-90045,Not,50.0,2,0.0,10.5
9377,CA-2017-108756,12/25/2017,12/29/2017,Standard Class,PO-18865,Chuck Magee,TEC-AC-10003237,NJ-East Orange-7017,Not,31.8,3,0.0,13.67
9378,CA-2017-155362,12/17/2017,12/21/2017,Standard Class,DP-13105,Kelly Williams,OFF-ST-10001031,WI-Eau Claire-54703,Not,32.56,2,0.0,8.47
9379,CA-2016-117625,10/5/2016,10/5/2016,Standard Class,GM-14500,Kelly Williams,OFF-EN-10001535,IL-Chicago-60610,Not,7.07,2,0.2,2.39
9380,CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,Cassandra Brandow,OFF-PA-10001295,FL-Tampa-33614,Not,45.53,3,0.2,15.93
9381,CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,Cassandra Brandow,FUR-CH-10004698,FL-Tampa-33614,Not,64.78,1,0.2,6.48
9382,CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,Cassandra Brandow,OFF-ST-10000078,FL-Tampa-33614,Not,424.27,2,0.2,-10.61
9383,CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,Cassandra Brandow,OFF-AR-10001868,FL-Tampa-33614,Not,1.34,1,0.2,0.5
9384,CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,Cassandra Brandow,OFF-ST-10004950,FL-Tampa-33614,Not,83.92,5,0.2,-1.05
9385,CA-2017-100433,11/8/2017,11/8/2017,Standard Class,SJ-20125,Chuck Magee,OFF-PA-10003441,NY-New York City-10009,Not,25.92,4,0.0,12.44
9386,CA-2017-163097,8/27/2017,8/31/2017,Standard Class,SF-20200,Anna Andreadi,FUR-FU-10004973,AZ-Mesa-85204,Not,120.58,8,0.2,33.16
9387,US-2017-127292,1/19/2017,1/23/2017,Standard Class,RM-19375,Chuck Magee,OFF-PA-10000157,VT-Burlington-5408,Not,79.92,4,0.0,37.56
9388,US-2017-127292,1/19/2017,1/23/2017,Standard Class,RM-19375,Chuck Magee,OFF-PA-10001970,VT-Burlington-5408,Not,12.28,1,0.0,5.77
9389,US-2017-127292,1/19/2017,1/23/2017,Standard Class,RM-19375,Chuck Magee,OFF-AP-10000828,VT-Burlington-5408,Not,542.94,3,0.0,152.02
9390,US-2017-127292,1/19/2017,1/23/2017,Standard Class,RM-19375,Chuck Magee,OFF-EN-10001509,VT-Burlington-5408,Not,2.04,1,0.0,0.96
9391,CA-2015-163734,6/19/2015,6/24/2015,Standard Class,KM-16375,Kelly Williams,OFF-ST-10003692,TX-Houston-77070,Not,228.92,5,0.2,14.31
9392,CA-2017-162474,3/13/2017,3/16/2017,First Class,FH-14275,Kelly Williams,TEC-PH-10004700,IL-Aurora-60505,Not,7.99,1,0.2,2.6
9393,CA-2015-130848,10/25/2015,10/25/2015,Same Day,DG-13300,Anna Andreadi,FUR-CH-10000422,CO-Denver-80219,Not,582.34,8,0.2,-29.12
9394,CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Chuck Magee,TEC-PH-10003484,NY-New York City-10011,Not,629.95,5,0.0,157.49
9395,CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Chuck Magee,FUR-CH-10001394,NY-New York City-10011,Not,631.78,2,0.1,140.4
9396,CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Chuck Magee,FUR-BO-10002213,NY-New York City-10011,Not,801.57,2,0.2,-10.02
9397,CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Chuck Magee,OFF-LA-10002762,NY-New York City-10011,Not,75.18,6,0.0,35.33
9398,CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Chuck Magee,OFF-AP-10003842,NY-New York City-10011,Not,30.98,1,0.0,8.05
9399,CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Chuck Magee,TEC-PH-10003072,NY-New York City-10011,Not,1349.91,9,0.0,661.46
9400,CA-2016-103128,11/11/2016,11/15/2016,Standard Class,SC-20845,Kelly Williams,OFF-AR-10003394,IL-Arlington Heights-60004,Not,14.11,6,0.2,1.23
9401,CA-2015-167696,9/16/2015,9/21/2015,Standard Class,BD-11500,Cassandra Brandow,OFF-EN-10001539,VA-Newport News-23602,Not,31.12,4,0.0,14.63
9402,CA-2014-159814,6/24/2014,6/28/2014,Standard Class,LP-17080,Anna Andreadi,FUR-FU-10001731,AZ-Tucson-85705,Not,4.27,2,0.2,0.96
9403,CA-2016-105459,12/8/2016,12/8/2016,Second Class,NP-18700,Chuck Magee,FUR-TA-10001095,NY-New York City-10024,Not,209.15,2,0.4,-66.23
9404,CA-2016-105459,12/8/2016,12/8/2016,Second Class,NP-18700,Chuck Magee,OFF-ST-10000078,NY-New York City-10024,Not,1591.02,6,0.0,286.38
9405,CA-2017-141663,4/13/2017,4/17/2017,Standard Class,DP-13105,Chuck Magee,OFF-FA-10004076,PA-Philadelphia-19134,Not,7.92,5,0.2,1.68
9406,CA-2014-152618,3/14/2014,3/17/2014,First Class,RB-19465,Kelly Williams,TEC-MA-10003626,IL-Chicago-60653,Not,574.91,2,0.3,156.05
9407,CA-2014-152618,3/14/2014,3/17/2014,First Class,RB-19465,Kelly Williams,OFF-PA-10001215,IL-Chicago-60653,Not,8.45,2,0.2,2.64
9408,CA-2017-162789,9/22/2017,9/24/2017,Second Class,LC-17140,Chuck Magee,TEC-AC-10002842,NY-New York City-10035,Not,1071.0,9,0.0,171.36
9409,CA-2017-162789,9/22/2017,9/24/2017,Second Class,LC-17140,Chuck Magee,FUR-FU-10004864,NY-New York City-10035,Not,12.07,1,0.0,3.98
9410,US-2017-110149,10/12/2017,12/13/2017,First Class,WB-21850,Chuck Magee,OFF-BI-10000014,PA-Philadelphia-19143,Not,3.27,1,0.7,-2.51
9411,US-2017-110149,10/12/2017,12/13/2017,First Class,WB-21850,Chuck Magee,FUR-FU-10001475,PA-Philadelphia-19143,Not,87.92,5,0.2,15.39
9412,CA-2016-108959,10/3/2016,10/3/2016,Second Class,MH-17785,Anna Andreadi,OFF-ST-10001272,AZ-Glendale-85301,Not,104.7,1,0.2,6.54
9413,CA-2015-164777,1/27/2015,1/29/2015,First Class,SC-20305,Anna Andreadi,FUR-CH-10002024,CA-Los Angeles-90036,Not,2803.92,5,0.2,0.0
9414,CA-2016-132017,9/26/2016,9/27/2016,First Class,MH-17620,Kelly Williams,OFF-BI-10004001,TX-Houston-77041,Not,6.82,2,0.8,-11.59
9415,CA-2015-127824,10/18/2015,10/22/2015,Standard Class,JC-15775,Anna Andreadi,TEC-PH-10004094,WA-Seattle-98115,Not,249.58,2,0.2,15.6
9416,CA-2015-127824,10/18/2015,10/22/2015,Standard Class,JC-15775,Anna Andreadi,OFF-PA-10001184,WA-Seattle-98115,Not,17.94,3,0.0,8.79
9417,CA-2015-127824,10/18/2015,10/22/2015,Standard Class,JC-15775,Anna Andreadi,FUR-FU-10002505,WA-Seattle-98115,Not,10.11,3,0.0,3.24
9418,CA-2014-148285,10/27/2014,10/27/2014,Standard Class,RD-19810,Cassandra Brandow,OFF-PA-10001166,NC-Fayetteville-28314,Not,10.37,2,0.2,3.63
9419,CA-2014-148285,10/27/2014,10/27/2014,Standard Class,RD-19810,Cassandra Brandow,OFF-PA-10000349,NC-Fayetteville-28314,Not,11.95,3,0.2,4.03
9420,CA-2017-152926,2/10/2017,4/10/2017,Second Class,SC-20695,Kelly Williams,OFF-AP-10004708,TX-Houston-77041,Not,15.22,2,0.8,-38.82
9421,CA-2017-152926,2/10/2017,4/10/2017,Second Class,SC-20695,Kelly Williams,OFF-AP-10001947,TX-Houston-77041,Not,21.98,6,0.8,-56.06
9422,CA-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,Anna Andreadi,TEC-PH-10000441,CA-San Francisco-94122,Not,604.75,6,0.2,60.48
9423,CA-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,Anna Andreadi,OFF-SU-10004664,CA-San Francisco-94122,Not,40.7,5,0.0,11.8
9424,CA-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,Anna Andreadi,TEC-PH-10004531,CA-San Francisco-94122,Not,302.38,3,0.2,37.8
9425,CA-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,Anna Andreadi,TEC-AC-10002167,CA-San Francisco-94122,Not,45.0,3,0.0,4.95
9426,CA-2014-116246,12/9/2014,12/9/2014,Second Class,LW-17215,Chuck Magee,FUR-CH-10002024,NY-New York City-10035,Not,3785.29,6,0.1,420.59
9427,CA-2016-160479,9/15/2016,9/20/2016,Standard Class,AH-10585,Anna Andreadi,OFF-AR-10002445,WA-Seattle-98105,Not,35.4,5,0.0,13.45
9428,CA-2014-167486,11/27/2014,11/27/2014,Standard Class,JO-15145,Chuck Magee,FUR-FU-10003268,NY-Buffalo-14215,Not,199.9,5,0.0,39.98
9429,CA-2014-152100,11/5/2014,11/5/2014,Standard Class,VW-21775,Kelly Williams,FUR-CH-10000015,TX-Huntsville-77340,Not,1212.96,8,0.3,-69.31
9430,CA-2015-166219,8/28/2015,8/28/2015,Standard Class,BP-11185,Kelly Williams,TEC-PH-10004165,TX-Dallas-75081,Not,1099.96,5,0.2,82.5
9431,CA-2015-166219,8/28/2015,8/28/2015,Standard Class,BP-11185,Kelly Williams,FUR-TA-10004607,TX-Dallas-75081,Not,103.48,1,0.3,-16.26
9432,CA-2015-111864,6/19/2015,6/19/2015,Same Day,PP-18955,Chuck Magee,OFF-LA-10004677,PA-Philadelphia-19134,Not,5.9,2,0.2,1.99
9433,CA-2015-119627,8/17/2015,8/23/2015,Standard Class,SC-20725,Anna Andreadi,TEC-AC-10002217,AZ-Peoria-85345,Not,30.08,2,0.2,-5.26
9434,CA-2015-119627,8/17/2015,8/23/2015,Standard Class,SC-20725,Anna Andreadi,OFF-PA-10001937,AZ-Peoria-85345,Not,36.29,7,0.2,12.7
9435,CA-2015-119627,8/17/2015,8/23/2015,Standard Class,SC-20725,Anna Andreadi,OFF-AR-10000203,AZ-Peoria-85345,Not,10.27,3,0.2,1.16
9436,CA-2015-119627,8/17/2015,8/23/2015,Standard Class,SC-20725,Anna Andreadi,TEC-AC-10001142,AZ-Peoria-85345,Not,252.8,4,0.2,-31.6
9437,CA-2015-160787,9/25/2015,9/25/2015,Same Day,BM-11785,Chuck Magee,OFF-BI-10003712,PA-Philadelphia-19143,Not,2.95,2,0.7,-2.06
9438,CA-2017-107853,5/26/2017,5/31/2017,Standard Class,CD-11920,Anna Andreadi,OFF-PA-10000520,CA-Oceanside-92054,Not,12.96,2,0.0,6.22
9439,CA-2017-126144,7/31/2017,7/31/2017,Standard Class,GM-14680,Chuck Magee,TEC-PH-10001079,PA-Philadelphia-19134,Not,285.58,4,0.4,-57.12
9440,US-2014-154655,12/10/2014,12/10/2014,Standard Class,BP-11050,Kelly Williams,OFF-SU-10000898,IL-Chicago-60623,Not,22.24,2,0.2,2.5
9441,CA-2014-100391,5/25/2014,5/29/2014,Standard Class,BW-11065,Chuck Magee,OFF-PA-10001471,NY-New York City-10035,Not,14.62,2,0.0,6.73
9442,CA-2014-165477,12/29/2014,12/31/2014,Second Class,RE-19405,Chuck Magee,OFF-AP-10003281,OH-Kent-44240,Not,48.36,5,0.2,6.05
9443,CA-2017-165904,7/4/2017,11/4/2017,Standard Class,HR-14770,Cassandra Brandow,OFF-AR-10003156,FL-Jacksonville-32216,Not,16.26,2,0.2,1.22
9444,CA-2017-165904,7/4/2017,11/4/2017,Standard Class,HR-14770,Cassandra Brandow,TEC-PH-10000576,FL-Jacksonville-32216,Not,219.18,2,0.2,19.18
9445,CA-2015-104052,1/3/2015,2/3/2015,First Class,TP-21565,Kelly Williams,TEC-PH-10003215,TX-Coppell-75019,Not,95.84,4,0.2,34.74
9446,CA-2015-168277,5/29/2015,5/29/2015,Standard Class,KB-16315,Kelly Williams,OFF-LA-10004484,IN-Indianapolis-46203,Not,12.39,3,0.0,5.7
9447,CA-2016-158617,9/22/2016,9/28/2016,Standard Class,AC-10660,Kelly Williams,OFF-PA-10002245,IN-Lawrence-46226,Not,35.88,6,0.0,16.15
9448,CA-2017-136882,5/27/2017,5/27/2017,Standard Class,DN-13690,Kelly Williams,FUR-FU-10003664,OK-Tulsa-74133,Not,477.3,5,0.0,138.42
9449,US-2016-148957,9/17/2016,9/23/2016,Standard Class,CC-12430,Anna Andreadi,OFF-LA-10002195,WA-Redmond-98052,Yes,12.32,4,0.0,5.91
9450,CA-2014-140032,8/9/2014,9/13/2014,Standard Class,TS-21340,Anna Andreadi,OFF-BI-10000822,CA-San Francisco-94109,Not,8.61,2,0.2,3.01
9451,CA-2017-145506,3/6/2017,7/6/2017,Standard Class,MO-17800,Anna Andreadi,OFF-ST-10004963,WA-Spokane-99207,Not,136.26,9,0.0,5.45
9452,CA-2015-129546,9/28/2015,9/28/2015,Standard Class,RP-19855,Anna Andreadi,OFF-AP-10002495,CA-Los Angeles-90032,Not,186.15,3,0.0,55.85
9453,CA-2015-129546,9/28/2015,9/28/2015,Standard Class,RP-19855,Anna Andreadi,OFF-BI-10004001,CA-Los Angeles-90032,Not,81.79,6,0.2,26.58
9454,CA-2015-129546,9/28/2015,9/28/2015,Standard Class,RP-19855,Anna Andreadi,OFF-SU-10004884,CA-Los Angeles-90032,Not,47.19,3,0.0,13.69
9455,CA-2015-129546,9/28/2015,9/28/2015,Standard Class,RP-19855,Anna Andreadi,TEC-PH-10003555,CA-Los Angeles-90032,Not,36.78,2,0.2,-8.28
9456,CA-2016-140977,6/16/2016,6/19/2016,Second Class,JL-15175,Cassandra Brandow,TEC-MA-10003493,TN-Chattanooga-37421,Not,91.48,1,0.5,-1.83
9457,CA-2017-151855,5/27/2017,5/27/2017,Standard Class,BW-11110,Cassandra Brandow,TEC-AC-10002380,NC-Greensboro-27405,Not,27.19,3,0.2,0.34
9458,CA-2017-151855,5/27/2017,5/27/2017,Standard Class,BW-11110,Cassandra Brandow,OFF-BI-10004209,NC-Greensboro-27405,Not,12.06,5,0.7,-10.05
9459,CA-2014-138240,9/10/2014,10/14/2014,Standard Class,SJ-20500,Anna Andreadi,OFF-AR-10002135,CA-San Francisco-94122,Not,144.6,3,0.0,41.93
9460,CA-2014-138240,9/10/2014,10/14/2014,Standard Class,SJ-20500,Anna Andreadi,TEC-PH-10002583,CA-San Francisco-94122,Not,15.99,1,0.2,-3.0
9461,CA-2014-101833,11/17/2014,11/22/2014,Second Class,FG-14260,Chuck Magee,OFF-PA-10003591,NY-New York City-10024,Not,34.44,3,0.0,17.22
9462,CA-2014-100867,10/19/2014,10/24/2014,Standard Class,EH-14125,Anna Andreadi,TEC-PH-10004922,CA-Lakewood-90712,Yes,321.55,6,0.2,20.1
9463,US-2017-109610,11/25/2017,11/30/2017,Second Class,BS-11590,Cassandra Brandow,FUR-CH-10001854,KY-Louisville-40214,Not,701.96,2,0.0,168.47
9464,CA-2014-156545,2/27/2014,3/3/2014,First Class,JS-16030,Chuck Magee,OFF-AR-10003560,OH-Columbus-43229,Not,19.46,4,0.2,3.4
9465,CA-2014-109127,12/21/2014,12/25/2014,Standard Class,JC-15775,Chuck Magee,OFF-LA-10004409,DE-Newark-19711,Not,17.28,6,0.0,7.95
9466,CA-2016-126858,11/19/2016,11/23/2016,Standard Class,JM-15265,Anna Andreadi,FUR-FU-10000448,WA-Seattle-98115,Not,31.96,2,0.0,1.6
9467,CA-2017-102925,5/11/2017,10/11/2017,Second Class,CD-12280,Chuck Magee,OFF-BI-10002735,NY-New York City-10024,Not,164.69,6,0.2,55.58
9468,CA-2017-102925,5/11/2017,10/11/2017,Second Class,CD-12280,Chuck Magee,FUR-TA-10003469,NY-New York City-10024,Not,166.5,2,0.4,-66.6
9469,CA-2017-102925,5/11/2017,10/11/2017,Second Class,CD-12280,Chuck Magee,OFF-PA-10001870,NY-New York City-10024,Not,12.96,2,0.0,6.22
9470,CA-2017-102925,5/11/2017,10/11/2017,Second Class,CD-12280,Chuck Magee,OFF-PA-10004071,NY-New York City-10024,Not,110.96,2,0.0,53.26
9471,CA-2017-102925,5/11/2017,10/11/2017,Second Class,CD-12280,Chuck Magee,TEC-PH-10001448,NY-New York City-10024,Not,99.98,2,0.0,4.0
9472,CA-2017-102925,5/11/2017,10/11/2017,Second Class,CD-12280,Chuck Magee,OFF-BI-10002706,NY-New York City-10024,Not,11.42,1,0.2,3.71
9473,CA-2017-102925,5/11/2017,10/11/2017,Second Class,CD-12280,Chuck Magee,FUR-CH-10004875,NY-New York City-10024,Not,128.12,2,0.1,24.2
9474,CA-2017-102925,5/11/2017,10/11/2017,Second Class,CD-12280,Chuck Magee,FUR-FU-10004245,NY-New York City-10024,Not,101.4,5,0.0,38.53
9475,CA-2015-100818,5/31/2015,5/31/2015,Second Class,JM-15265,Kelly Williams,OFF-LA-10000443,IL-Chicago-60653,Not,5.9,2,0.2,1.99
9476,CA-2015-100818,5/31/2015,5/31/2015,Second Class,JM-15265,Kelly Williams,OFF-PA-10001125,IL-Chicago-60653,Not,173.49,7,0.2,54.22
